"Software","Type","Version","Operatingsystems","Developer","License","FDAcleared","SupportedDevices","UnderActiveDevelopment","~PriceBracket"
"BWView","Brainwaveviewer","1.0.5","Linux,Windows","JimPeters","GPL","No",""
"Cygnet","Neurofeedback/BiofeedbackNeurofeedback:Frequency-bandandSCPprotocolsaccordingtoOthmer,particularly:SMR-Beta,ILF1+2channel,Synchrony,AlphaTheta.withEEGNeuroAmponeortwochannelprotocols,withx23orx39optional19or31channelsBiofeedback:pIRHEGtrainingwithpassive-infraredtriplesensorpIRx3;HRV,GSR,TempwithCombinationSensor.","2.0","Windows(anyversion)","Developer:BEESystemsGmbHManufacturer:CorscienceGmbH&CoKGDistribution:BEEMedicEurope,BEEMedicEMEA,BEEMedicUSA","Proprietary","FDAclassII,CEclassIIa;includingCygnetBio/NeurofeedbackSoftware","NeuroAmpBio/Neurofeedbackdeviceplusadd-ons:NeuroAmpx23(23-channeldigitalEEGdevice)NeuroAmpx39(39-channeldigitalEEGdevice)pIRx3(3-channelpassiveinfraredsensor)tactilefeedbackCombinationSensor(HRV,GSR,Temperature)"
"DualDrivePro","BiofeedbackGSR&Temp","3.0","Windows","SomaticVisionInc.","Proprietary","Unknown(notEEG)",""
"eBioo","Neurofeedback&Analysisone-,two-andfourchanneltraining,Amplitude-,relativeAmplitude-,Coherence-,Band-Ratio-,Asymmetry-inhibit-Trainingandmore..","1.5","Windows","Soft-dynamics,GeoffreyArens","Proprietary","No–notstatedorinFDAdatabase","PocketNeurobics,NeurobitOptima,Brainmaster"
"EEGDigiTrack","Neurofeedback&Analysis","15.0.5.0","Windows","ELMIKOBiosignalsLtd.","Proprietary","SafetyclassaccordingtoEN60601-1-ClassIIa,typeBF","ManufacturedbyELMIKOBiosignalsLtd.:EEG-2,EEG-3,EEG-4,EEG-5,ExG-32ManufacturedbyBraintronics:EEG-1166Amplifier,EEG-1142Amplifier,EEG-1042Amplifier,"
"EEGer4","Neurofeedback&Analysis","4.3.0","Windows","EEGSoftwareLLC","Proprietary","FDAClassII","J&J,TelediagnosticSystems,PhoenixNeuroSystems,ThoughtTechnology,Brainmaster,Brainquiry,PocketNeurobics,externalanalogamplifiers"
"eProbe","Neuro-Biofeedback","Clinic7.0;Homeuse7.0","Windows","ScienceBeam","Proprietary","CE,ISO13485","eWave,eLab,,QEEG,EEG2-EEG128channelseWave,eLab,eWave+,"
"ElectricGuru","Neurofeedback","0.4","Windows","RobSacks","Opensource","No",""
"EventIDE","Visualenvironmentfordesigningbehavioralexperimentsandmentalgameswithreal-timeneurofeedbackcontrolandsignalprocessing.","1.0","Windows","OkazolabLtd","Proprietary","No","Themajorityofpopularbio-amplifiers"
"LENSware","Neurofeedback&Analysis","3","Windows","OchsLabs","Proprietary","FDAClassIIExempt","OchslabsA200amplifier"
"MindWorkStation","Neurofeedback,Biofeedback,andEEG-DrivenEntrainment","1.3","Windows","TransparentCorporation","Proprietary","NobutcanuseBioexplorer,Biograph,BioEralinks","SeeBioexplorer,Biograph,BioEra"
"MindReflector","Neurofeedback","1.1","Windows","MindReflectorTechnologies,LLC","Proprietary","No","NeuroSky"
"Narbis","NarbisNeurofeedbackSmartGlasses","1.0","Android","Narbis","Proprietary","""FDAClassII510(k)ExemptCE,IEC62368-1:2014(SecondEdition),CFR47FCCPart15SubpartBEN61000-3-2:2014EN61000-3-3:2013EN61326-1:2013""","NarbisBluetoothSmartGlasses","","$690"
"NeuroField","Neurofeedback&Analysis","8.7.5","Windows","NeuroField,Inc.","Proprietary","FDAClassII","X3000PlusandQ20EEG"
"neuromoreStudio","CustomizableBiofeedback,protocoldesigningandautomatedtherapysolution","1.2.0","Windows,MacOS,Linux,Android,iOS","neuromoreInc.","Proprietary","No"
"NeurOptimal","Neurofeedback","3.0","Windows","ValdeaneW.Brown,Ph.D.","Proprietary","Unknown–notstatedorinFDAdatabase","zAmpfromZengar"
"NeuroRTSuiteKoalaModulo","Real-timeProcessing,SelfNeuromodulation,Bio/Neurofeedback","2.2","Windows,Linux,Android","MensiaTechnologies","Proprietary","MedicaldeviceCEclassIIa","ANT:AlldevicesBiosemi:ActiveTwoMkIandActiveTwoMkIIBrainmaster:AtlantisandDiscovery24BrainProducts:ActiCHamp,BrainAmpseries,QuickAmpandvAMPCognionics:Cognionics64EGI:NetAmps300Emotiv:EPOCg.Tec:gMobilab+andgUSBampMindMedia:NeXus32,NeXus10Mitsar:EEG202;NeuroElectrics:EnobioOpenEEG:ModularEEGShimmerTMSi:Porti,Refa,MOBITA,MOBI,MOBIminiWearableSensing:DSI24andDSI6"
"NeuroServer","RawEEGtoTCP/IP+EDFconverter","0.7.4","Linux,Windows","[RudiCilibrasi]","GPL","No",""
"OpenViBE","BCI,VisualDesigner,Analysis,Neurofeedback","0.18","Linux,Windows","INRIA","AGPL-3","No","Listofcompatiblesystems"
"SmartMind","Neurofeedback","v2010","Windows","BrainTrain,Inc.","Proprietary","Unknown–notstatedorinFDAdatabase","Smartmind,Brainmaster,ThoughtTechnology,J&J,PocketNeurobics,NeuroSky"
"Myndlift","Neurofeedback:Single-activechannel,amplitudetraining-home-basedremotetraining","?","Android,iOS","MyndliftLTD","Proprietary","No","Muse",""
"Vilistus","Neurofeedback/Biofeedback","v5.2.5","Windows","StephenClark","Proprietary","No","Vilistus"
